weather,temperature,pollution,Facilities
,,,1453662
,,,193556
,,,101592
,,,1059910
,,,182434
,,,555768
,,,139822464
,,,3435370
,,,62250
,,,13148030
,,,306768
,,,637440
2.0,3.0,103.0,285492195
2.0,3.0,103.0,560290338
,,,6064146
,,,30295
,,,4583592
2.0,3.0,103.0,117726370
,,,1355224
2.0,3.0,103.0,27814995
,,,328680
,,,365532
,,,126907
,,,12299604
,,,45021690
,,,30221130
,,,5912090
2.0,3.0,103.0,388407215
,,,29958435
,,,6363942
,,,2831462
,,,30105096
2.0,3.0,103.0,130765250
,,,2491245
,,,147242
,,,380804
,,,715792
,,,402135
,,,1166814
,,,394416
,,,109161600
,,,300294
,,,807756
,,,332000
,,,502731
,,,27355389
,,,204512
,,,187995
,,,36188
2.0,3.0,103.0,62486550
,,,612955
,,,235655044
2.0,3.0,103.0,2278448106
,,,449030
,,,454923
,,,38595
,,,131472
,,,2099734
,,,145167
,,,50796
,,,29880
,,,2988
,,,1483874
,,,91217
2.0,3.0,103.0,972594
,,,149623104
,,,3091833
,,,10894082
,,,139440
,,,849920
,,,276093275
2.0,3.0,103.0,542069514
,,,7901766
,,,151475
,,,3055728
2.0,3.0,103.0,86098390
,,,833984
,,,34661763
,,,575190
,,,487376
,,,507628
,,,9746856
,,,37160760
,,,25374345
2.0,3.0,103.0,4694895
2.0,3.0,103.0,473959465
,,,31341132
,,,5629641
,,,3137566
,,,38706552
2.0,3.0,103.0,105087710
,,,2159079
,,,285603
,,,64325
,,,715792
,,,241281
2.0,3.0,103.0,1879867
,,,569712
,,,108433856
2.0,3.0,103.0,1000980
,,,1144321
,,,124500
,,,335154
,,,22422450
,,,37599
,,,54282
,,,50584350
,,,262695
,,,296005726
,,,98438
,,,57270
2.0,3.0,103.0,2602508907
,,,628642
,,,1213128
,,,12865
,,,131472
,,,1615180
,,,145167
,,,89142
,,,423964
,,,182434
,,,694710
2.0,3.0,103.0,106500288
,,,1374148
,,,62250
,,,12208885
,,,55776
,,,849920
,,,226748945
,,,555735132
,,,7718004
,,,181770
2.0,3.0,103.0,4074304
,,,94005385
,,,1042480
2.0,3.0,103.0,29098764
,,,328680
,,,121844
,,,761442
,,,8586516
,,,35969710
,,,25089240
,,,6259860
2.0,3.0,103.0,412361845
,,,26732142
,,,5384874
,,,2984514
,,,38706552
2.0,3.0,103.0,104612200
,,,2657328
,,,73621
2.0,3.0,103.0,666407
,,,128650
,,,511280
,,,482562
,,,972345
,,,876480
,,,94606720
,,,500490
,,,403878
,,,207500
,,,446872
,,,21525552
,,,75198
,,,18094
,,,46616950
,,,87565
,,,283073437
,,,171810
2.0,3.0,103.0,2265084774
,,,898060
,,,758205
,,,12865
,,,131472
,,,1615180
,,,96778
,,,178284
,,,635946
,,,416826
2.0,3.0,103.0,114340800
,,,4465981
,,,31125
,,,10894082
,,,55776
,,,1274880
2.0,3.0,103.0,195027590
2.0,3.0,103.0,507146268
,,,6799194
,,,4583592
,,,76434285
,,,729736
,,,26959149
,,,328680
,,,365532
,,,126907
,,,7890312
,,,30252670
,,,26514765
2.0,3.0,103.0,6433745
,,,463693195
,,,24888546
,,,4161039
,,,3061040
2.0,3.0,103.0,38168961
2.0,3.0,103.0,108891790
,,,1660830
,,,380804
,,,64325
,,,1533840
,,,562989
,,,324115
,,,394416
,,,93151232
,,,500490
2.0,3.0,103.0,740443
,,,249000
,,,111718
,,,24664695
,,,51128
,,,36188
,,,64966175
,,,87565
2.0,3.0,103.0,271578069
,,,49219
,,,57270
2.0,3.0,103.0,2074657293
,,,134709
,,,1061487
,,,38595
,,,131472
,,,1130626
,,,96778
,,,50796
,,,89142
,,,2988
,,,2119820
,,,91217
,,,277884
2.0,3.0,106.0,90819264
,,,4465981
,,,93375
,,,6574015
2.0,3.0,106.0,27888
,,,956160
,,,264344625
2.0,3.0,106.0,428189364
,,,5512860
,,,181770
,,,5602168
2.0,3.0,106.0,93126830
,,,521240
,,,16688997
,,,410850
,,,121844
,,,380721
2.0,3.0,106.0,11371332
2.0,3.0,106.0,29538040
2.0,3.0,106.0,21382875
,,,4521010
2.0,3.0,106.0,400384530
,,,21662253
,,,5140107
,,,3214092
,,,30642687
2.0,3.0,106.0,94626490
,,,2491245
,,,476005
,,,715792
,,,321708
,,,972345
,,,219120
2.0,3.0,106.0,99700928
,,,1000980
,,,471191
,,,290500
,,,391013
,,,22422450
,,,54282
,,,51080275
,,,525390
,,,239965807
,,,147657
,,,57270
2.0,3.0,106.0,2539033080
,,,70384
,,,89806
,,,151641
,,,38595
,,,32868
,,,969108
,,,145167
,,,152388
,,,267426
,,,2988
,,,211982
,,,273651
,,,972594
2.0,3.0,106.0,113687424
,,,4465981
,,,31125
,,,8452305
,,,167328
,,,1274880
,,,176229750
2.0,3.0,106.0,379600500
2.0,3.0,106.0,8820576
,,,212065
,,,3055728
,,,77312840
2.0,3.0,106.0,17116920
,,,246510
,,,121844
,,,253814
,,,9746856
,,,26203100
,,,19957350
,,,4521010
2.0,3.0,106.0,386696170
,,,26271243
,,,7587777
2.0,3.0,106.0,2525358
,,,28492323
,,,70850990
,,,1826913
,,,294484
,,,380804
,,,128650
,,,102256
,,,80427
,,,842699
,,,219120
,,,85873792
,,,300294
,,,336565
,,,124500
,,,279295
,,,23767797
,,,102256
,,,18094
,,,50584350
,,,175130
2.0,3.0,106.0,192547414
,,,98438
,,,114540
2.0,3.0,106.0,2318538102
,,,179612
,,,758205
,,,12865
,,,164340
,,,807590
,,,423964
,,,694710
2.0,3.0,106.0,111073920
,,,2748296
,,,31125
,,,9954937
,,,167328
,,,849920
,,,200901915
,,,379600500
,,,6615432
,,,30295
,,,2546440
,,,58863185
,,,1250976
2.0,3.0,106.0,20112381
,,,14442
,,,164340
,,,380721
,,,8122380
2.0,3.0,106.0,24773840
,,,18531825
,,,4347125
2.0,3.0,106.0,366163630
,,,18435960
,,,4895340
,,,2907988
2.0,3.0,106.0,30642687
2.0,3.0,106.0,76081600
,,,1162581
,,,294484
,,,666407
,,,204512
,,,80427
,,,1101991
,,,306768
,,,83690560
,,,900882
,,,538504
,,,249000
2.0,3.0,106.0,167577
2.0,3.0,106.0,19731756
,,,51128
,,,18094
,,,50088425
,,,262695
2.0,3.0,106.0,175304362
,,,49219
,,,171810
2.0,3.0,106.0,2034567297
,,,538836
,,,758205
,,,25730
,,,65736
,,,807590
,,,203184
,,,29880
,,,267426
,,,1271892
,,,91217
,,,277884
2.0,3.0,106.0,73178112
,,,1717685
2.0,3.0,106.0,8076647
,,,55776
,,,531200
,,,168005695
,,,311272410
2.0,3.0,106.0,4226526
,,,2037152
,,,47441970
,,,833984
,,,17116920
,,,82170
,,,121844
,,,126907
,,,6265836
2.0,3.0,106.0,22391740
,,,20527560
,,,5390435
,,,361030495
,,,20279556
,,,5874408
,,,1683572
,,,15590139
2.0,3.0,106.0,66095890
,,,1494747
,,,147242
,,,380804
,,,64325
,,,204512
,,,321708
,,,129646
,,,306768
,,,60402752
,,,800784
,,,1009695
,,,249000
,,,335154
,,,15247266
,,,204512
2.0,3.0,106.0,41657700
,,,175130
,,,168119757
,,,49219
,,,57270
2.0,3.0,106.0,1606940673
,,,224515
,,,25730
,,,65736
,,,646072
,,,48389
,,,152388
,,,635946
,,,91217
,,,138942
,,,82978752
,,,3091833
,,,5634870
,,,849920
2.0,3.0,106.0,118661365
2.0,3.0,106.0,286977978
,,,3859002
,,,30295
,,,3310372
,,,52713300
,,,312744
2.0,3.0,106.0,16688997
,,,328680
,,,253814
,,,5801700
,,,17865750
,,,13114830
,,,4173240
2.0,3.0,106.0,307988100
,,,16131465
,,,4650573
,,,1989676
,,,23116413
2.0,3.0,106.0,53257120
,,,1826913
,,,476005
,,,64325
,,,409024
,,,160854
,,,518584
,,,438240
,,,71318912
,,,600588
,,,1077008
,,,249000
,,,55859
,,,18834858
,,,153384
,,,54282
2.0,3.0,106.0,40665850
,,,175130
2.0,3.0,106.0,127885969
,,,98438
,,,114540
2.0,3.0,106.0,1155928218
,,,314321
,,,758205
,,,131472
,,,807590
,,,193556
,,,50796
,,,267426
,,,211982
,,,91217
,,,694710
2.0,3.0,106.0,52270080
,,,3091833
,,,8076647
,,,55776
,,,1168640
,,,103388120
2.0,3.0,106.0,221686692
,,,3491478
,,,151475
,,,2546440
,,,60620295
,,,729736
,,,11981844
,,,328680
,,,487376
,,,126907
,,,7194108
2.0,3.0,106.0,18342170
,,,8838255
,,,3303815
,,,248101525
,,,16131465
,,,4161039
,,,1147890
,,,23116413
,,,51830590
,,,1162581
,,,571206
,,,613536
,,,723843
,,,648230
,,,219120
2.0,3.0,106.0,56764032
,,,400392
,,,403878
,,,166000
2.0,3.0,106.0,167577
2.0,3.0,106.0,21525552
,,,153384
,,,36188
,,,29259575
,,,126449048
,,,147657
2.0,3.0,106.0,925410741
,,,17596
,,,224515
,,,454923
,,,64325
2.0,3.0,106.0,807590
,,,145167
,,,50796
,,,89142
,,,2988
,,,211982
,,,277884
,,,53576832
,,,2404759
,,,5259212
,,,83664
,,,1274880
,,,92814335
,,,177653034
,,,2756430
,,,4583592
,,,48320525
,,,625488
,,,12837690
,,,14442
,,,410850
,,,634535
,,,9050652
,,,15721860
,,,11689305
,,,3129930
2.0,3.0,106.0,254945705
,,,15670566
,,,1958136
,,,1224416
,,,22578822
,,,55159160
,,,1328664
,,,380804
,,,64325
,,,409024
,,,321708
,,,259292
,,,350592
,,,53853056
,,,600588
,,,673130
,,,41500
,,,111718
,,,22422450
,,,37599
,,,30251425
,,,262695
,,,125012127
,,,898684077
,,,17596
,,,179612
,,,303282
,,,51460
,,,32868
,,,1130626
,,,48389
,,,203184
,,,29880
,,,445710
,,,847928
,,,91217
,,,277884
,,,56190336
,,,1717685
,,,31125
,,,4320067
,,,27888
,,,424960
2.0,3.0,106.0,78715955
,,,162469014
,,,3675240
,,,2546440
,,,53591855
,,,104248
,,,13265613
,,,28884
,,,328680
,,,121844
,,,380721
,,,6033768
,,,12625130
,,,9123360
,,,4173240
,,,219013760
,,,19818657
,,,2692437
,,,1224416
,,,17202912
,,,47075490
,,,1826913
,,,128650
2.0,3.0,106.0,511280
,,,402135
,,,648230
,,,394416
,,,47303360
,,,500490
,,,807756
,,,83000
,,,167577
,,,17489511
,,,51128
,,,37599
,,,21820700
,,,175130
,,,104895233
2.0,3.0,106.0,714938262
,,,179612
,,,606564
,,,38595
,,,197208
,,,1292144
,,,48389
,,,178284
,,,211982
,,,91217
,,,416826
,,,35935680
,,,2404759
,,,31125
,,,3380922
,,,27888
,,,424960
,,,88114875
,,,145766592
,,,2756430
,,,1527864
2.0,3.0,106.0,57984630
,,,729736
,,,10698075
,,,14442
,,,246510
,,,243688
,,,761442
2.0,3.0,106.0,7658244
,,,12625130
,,,7697835
,,,4868780
2.0,3.0,106.0,188214950
,,,10139778
,,,2937204
,,,1377468
,,,15052548
,,,46599980
,,,996498
,,,95201
,,,204512
,,,453761
,,,131472
2.0,3.0,106.0,34203968
,,,500490
,,,740443
,,,124500
,,,55859
,,,12108123
,,,51128
,,,18094
,,,24300325
,,,175130
2.0,3.0,106.0,74719892
,,,114540
2.0,3.0,106.0,724960761
,,,89806
,,,151641
,,,12865
,,,98604
,,,484554
,,,48389
,,,152388
,,,29880
,,,89142
,,,423964
,,,273651
,,,694710
,,,46389696
,,,1030611
,,,3568751
,,,27888
,,,531200
2.0,3.0,106.0,51694060
2.0,3.0,106.0,118435356
,,,2572668
,,,30295
,,,2037152
,,,62377405
,,,521240
,,,7274691
,,,28884
,,,493020
,,,126907
,,,5569632
,,,8099140
,,,3706365
,,,4521010
,,,177948680
,,,13826970
,,,2937204
,,,765260
,,,18278094
,,,29481620
,,,1494747
,,,73621
,,,285603
,,,306768
,,,160854
,,,388938
,,,350592
,,,42936896
,,,500490
,,,942382
,,,111718
,,,10762776
,,,18094
,,,21820700
,,,525390
,,,94836786
,,,567941610
,,,17596
,,,909846
,,,25730
,,,197208
,,,969108
,,,423964
,,,138942
,,,38549184
,,,3091833
,,,1502632
,,,531200
,,,77541090
2.0,3.0,106.0,156395406
,,,2572668
,,,2546440
,,,47441970
,,,625488
,,,7274691
,,,246510
,,,121844
,,,253814
,,,5337564
,,,7146300
,,,4276575
,,,3303815
,,,183081815
,,,8757081
,,,4161039
,,,841786
,,,11289411
,,,27579580
,,,830415
,,,95201
,,,64325
,,,511280
,,,160854
,,,129646
,,,175296
,,,33476224
,,,300294
,,,1278947
,,,207500
,,,55859
,,,11659674
,,,16365525
,,,87565
,,,66098366
,,,57270
,,,674848266
,,,269418
,,,25730
,,,50796
,,,847928
,,,277884
,,,33322176
,,,1374148
,,,2817435
,,,55776
2.0,3.0,110.0,77541090
,,,136656180
,,,2940192
,,,1273220
,,,51834745
,,,208496
,,,11553921
,,,82170
,,,126907
,,,4641360
2.0,3.0,110.0,12148710
,,,5987205
2.0,3.0,110.0,2782160
,,,183081815
,,,11061576
2.0,3.0,110.0,3426738
,,,765260
,,,15590139
,,,28055090
,,,664332
,,,73621
,,,190402
,,,102256
,,,321708
,,,453761
,,,87648
,,,37114944
,,,300294
,,,1480886
,,,166000
,,,167577
,,,10314327
,,,51128
,,,18094
,,,11406275
,,,350260
2.0,3.0,110.0,68972208
,,,658144101
,,,134709
,,,909846
,,,12865
,,,323036
,,,423964
,,,416826
,,,37895808
,,,687074
,,,2066119
,,,27888
,,,106240
,,,68142170
,,,115398552
,,,2572668
,,,2291796
2.0,3.0,110.0,43049195
,,,416992
,,,11981844
,,,164340
,,,761442
,,,5105496
,,,7146300
,,,2851050
,,,3477700
,,,136883600
,,,11983374
,,,3181971
,,,459156
,,,17740503
,,,29006110
,,,996498
,,,190402
,,,64325
,,,102256
,,,160854
,,,259292
,,,87648
,,,25471040
,,,100098
,,,1817451
,,,83000
,,,223436
,,,8968980
,,,14877750
,,,262695
,,,76156813
,,,49219
,,,57270
2.0,3.0,110.0,587986608
,,,314321
,,,151641
,,,25730
,,,161518
,,,48389
,,,152388
,,,178284
,,,1059910
,,,91217
,,,277884
,,,33975552
,,,1030611
,,,3193093
,,,27888
,,,212480
,,,54043790
2.0,3.0,112.0,109324944
,,,2021382
,,,1273220
,,,42170640
,,,312744
,,,8558460
,,,328680
,,,121844
,,,634535
,,,4641360
,,,7146300
,,,3136155
,,,3825470
2.0,3.0,112.0,111217925
,,,9217980
,,,3671505
,,,688734
,,,17202912
2.0,3.0,112.0,19971420
,,,1660830
,,,285603
,,,204512
,,,160854
,,,129646
,,,43824
,,,24743296
,,,100098
,,,336565
,,,41500
,,,167577
,,,5381388
,,,72376
,,,11902200
,,,93399865
,,,171810
2.0,3.0,112.0,444330789
,,,44903
,,,454923
,,,161518
,,,96778
,,,50796
,,,89142
,,,423964
,,,91217
,,,138942
,,,28748544
,,,1374148
,,,2817435
,,,212480
,,,74016495
,,,80475306
,,,2756430
,,,3055728
,,,46563415
,,,312744
,,,4279230
,,,410850
,,,507628
,,,4873428
,,,7622720
,,,9693570
,,,4347125
,,,136883600
,,,13366071
,,,3181971
,,,459156
,,,19353276
,,,20922440
,,,1162581
,,,95201
,,,192975
,,,102256
,,,129646
,,,87648
,,,35659456
,,,100098
,,,807756
,,,41500
,,,55859
,,,10314327
,,,15373675
,,,262695
,,,83341418
,,,57270
,,,494443284
,,,89806
,,,606564
,,,161518
,,,48389
,,,50796
,,,73704
,,,635946
,,,694710
,,,27441792
,,,2404759
,,,1690461
,,,55776
,,,424960
,,,51694060
,,,89585718
,,,1286334
,,,1782508
,,,43927750
,,,104248
,,,4707153
,,,164340
,,,121844
,,,507628
,,,4177224
,,,4287780
,,,2851050
,,,2782160
2.0,3.0,112.0,138594645
,,,6913485
,,,2447670
,,,612208
,,,18815685
,,,12363260
,,,498249
,,,73621
,,,511280
,,,80427
,,,64823
,,,18193600
,,,400392
,,,875069
,,,124500
,,,55859
,,,7175184
,,,18094
,,,11406275
,,,437825
,,,60350682
,,,57270
2.0,3.0,112.0,564600777
,,,179612
,,,606564
,,,484554
,,,59760
,,,423964
,,,138942
,,,21561408
,,,687074
,,,1502632
,,,27888
,,,106240
,,,57568385
,,,86548914
,,,1470096
,,,2291796
,,,33385090
,,,312744
,,,5135076
,,,164340
,,,5337564
,,,4525990
,,,1710630
2.0,3.0,112.0,2956045
,,,131750465
2.0,3.0,112.0,8757081
,,,3671505
,,,153052
2.0,3.0,112.0,17202912
,,,19495910
,,,498249
,,,380804
,,,102256
,,,43824
,,,16738112
,,,200196
,,,471191
,,,41500
,,,6278286
,,,10910350
,,,262695
,,,104895233
,,,497784117
,,,224515
,,,303282
,,,12865
,,,89142
,,,277884
,,,23521536
,,,1374148
,,,31125
,,,2441777
,,,27888
,,,32896220
,,,88067316
,,,735048
,,,30295
,,,1527864
,,,43049195
,,,208496
,,,8986383
,,,82170
,,,121844
,,,253814
,,,3945156
,,,1905680
,,,2565945
,,,3477700
,,,150571960
,,,4608990
,,,3181971
,,,229578
,,,16665321
,,,17118360
,,,498249
,,,95201
,,,409024
,,,43824
,,,18193600
,,,100098
,,,807756
,,,14350368
,,,7934800
,,,262695
,,,43107630
2.0,3.0,112.0,437649123
,,,44903
,,,303282
,,,12865
,,,101592
,,,211982
,,,416826
2.0,3.0,112.0,14374272
,,,1374148
,,,2629606
,,,27888
,,,212480
2.0,3.0,112.0,41120275
,,,56180874
,,,1470096
,,,1273220
,,,41292085
,,,104248
,,,6418845
,,,82170
,,,121844
,,,3945156
,,,1191050
,,,570210
,,,2956045
,,,133461510
,,,6913485
,,,3916272
,,,76526
,,,11289411
2.0,3.0,112.0,14265300
,,,498249
,,,43824
,,,8732928
,,,100098
,,,269252
,,,55859
,,,5381388
,,,37599
,,,6942950
,,,525390
,,,60350682
,,,147657
,,,424285791
,,,303282
,,,48389
,,,50796
,,,89142
,,,423964
,,,138942
,,,18294528
,,,687074
,,,1314803
,,,106240
,,,36420815
,,,77438502
,,,1837620
,,,1018576
,,,38656420
,,,416992
,,,3423384
,,,14442
,,,121844
,,,3016884
,,,3573150
,,,1140420
,,,3825470
,,,97529565
,,,8296182
,,,4161039
,,,306104
,,,16665321
2.0,3.0,112.0,14265300
,,,830415
,,,95201
,,,128650
,,,129646
,,,21832320
,,,200196
,,,403878
,,,223436
,,,6278286
,,,8430725
,,,175130
,,,53166077
,,,98438
2.0,3.0,112.0,374173296
,,,44903
,,,303282
,,,25730
,,,161518
,,,50796
,,,277884
,,,13720896
,,,343537
,,,1314803
,,,212480
,,,44644870
,,,72883296
,,,1102572
,,,763932
,,,24599540
,,,208496
,,,5562999
,,,121844
,,,126907
,,,3945156
,,,4525990
,,,855315
,,,2086620
2.0,3.0,112.0,119773150
,,,3687192
,,,2447670
,,,382630
,,,16665321
,,,11887750
,,,498249
,,,95201
,,,64325
,,,204512
,,,160854
,,,87648
2.0,3.0,112.0,10188416
,,,200196
,,,7623633
,,,7438875
,,,175130
2.0,3.0,112.0,48855314
,,,334083300
,,,12865
,,,161518
,,,96778
,,,211982
,,,277884
,,,11760768
,,,687074
,,,1126974
,,,106240
,,,37595680
,,,68328090
,,,1102572
,,,763932
,,,24599540
,,,4707153
,,,253814
,,,3248952
,,,2382100
,,,855315
,,,1564965
,,,94107475
,,,4148091
,,,2447670
,,,229578
,,,12902184
,,,11412240
,,,166083
,,,95201
,,,321708
,,,13827136
,,,500490
,,,605817
,,,5829837
,,,6447025
,,,175130
,,,47418393
,,,317379135
,,,12865
,,,161518
,,,48389
,,,267426
,,,423964
,,,18947904
,,,343537
,,,2066119
,,,106240
,,,34071085
,,,42515256
,,,551286
,,,509288
,,,19328210
,,,2567538
,,,126907
,,,3016884
,,,1667470
,,,855315
,,,695540
,,,78708070
,,,5530788
,,,153052
,,,12364593
,,,13789790
,,,664332
,,,73621
,,,285603
,,,80427
,,,64823
,,,43824
,,,6549696
,,,100098
,,,134626
,,,111718
,,,5829837
,,,2975550
,,,47418393
,,,354128298
,,,44903
,,,151641
,,,25730
,,,32868
,,,161518
,,,48389
,,,89142
,,,847928
,,,23521536
,,,687074
,,,563487
,,,424960
,,,45819735
,,,36441648
,,,1102572
,,,509288
,,,24599540
,,,208496
,,,6846768
,,,164340
,,,928272
,,,1429260
,,,1425525
,,,2086620
,,,78708070
,,,4608990
,,,3671505
,,,306104
,,,12902184
,,,9985710
,,,498249
,,,102256
,,,43824
,,,8005184
,,,100098
,,,336565
,,,111718
,,,2242245
,,,4463325
,,,87565
,,,47418393
,,,327401634
,,,151641
,,,161518
,,,48389
,,,12414144
,,,343537
,,,563487
,,,424960
,,,44644870
,,,28849638
,,,735048
,,,763932
,,,24599540
,,,2139615
,,,1160340
,,,476420
,,,1710630
,,,1738850
,,,109506880
,,,7374384
,,,979068
,,,229578
,,,15052548
,,,8559180
,,,166083
,,,102256
,,,43824
,,,5821952
,,,100098
,,,67313
,,,55859
2.0,3.0,115.0,3139143
,,,5951100
2.0,3.0,115.0,30175341
,,,250562475
,,,303282
,,,50796
,,,89142
,,,277884
,,,7840512
,,,375658
,,,106240
,,,50519195
,,,44033658
,,,735048
,,,254644
,,,22842430
,,,208496
,,,2995461
,,,82170
,,,2088612
,,,1191050
,,,2280840
,,,2086620
2.0,3.0,115.0,83841205
,,,5069889
,,,1713369
,,,76526
,,,9676638
,,,7132650
,,,332166
,,,95201
,,,409024
,,,7277440
,,,800784
,,,134626
,,,6726735
,,,1487775
,,,175130
,,,40233788
2.0,3.0,115.0,293993304
,,,323036
,,,847928
,,,7840512
,,,687074
,,,375658
,,,106240
,,,48169465
,,,36441648
,,,735048
,,,509288
,,,12299770
,,,4707153
,,,82170
,,,253814
,,,696204
,,,1429260
,,,285105
,,,869425
,,,75285980
,,,4148091
,,,979068
,,,76526
,,,12902184
,,,5230610
,,,95201
,,,102256
,,,8005184
,,,6726735
,,,9422575
,,,35923025
,,,230517477
,,,44903
,,,161518
,,,211982
,,,138942
,,,9147264
,,,1030611
,,,2629606
,,,39945410
,,,31886442
,,,551286
,,,254644
,,,7028440
,,,2567538
,,,126907
,,,464136
,,,476420
,,,1140420
,,,1912735
,,,65019710
,,,5069889
,,,979068
,,,76526
,,,5375910
,,,4279590
,,,498249
,,,2183232
,,,200196
,,,336565
,,,55859
,,,4932939
,,,2975550
,,,37359946
,,,267266640
,,,484554
,,,211982
,,,138942
,,,6533760
,,,687074
,,,751316
,,,22322435
,,,45552060
,,,735048
,,,10542660
,,,3423384
,,,121844
,,,2088612
,,,714630
,,,1140420
,,,1391080
,,,58175530
,,,3226293
,,,244767
,,,5913501
,,,6181630
,,,8005184
,,,6278286
,,,3471475
,,,262695
,,,38796867
,,,230517477
,,,161518
,,,211982
,,,138942
,,,7840512
,,,563487
,,,28196760
,,,30368040
,,,367524
,,,20206765
,,,1283769
,,,82170
2.0,3.0,115.0,1160340
,,,476420
,,,1140420
,,,521655
2.0,3.0,115.0,59886575
,,,1843596
,,,734301
,,,76526
2.0,3.0,115.0,9139047
,,,5706120
,,,285603
,,,3638720
,,,67313
,,,4484490
,,,51128
,,,2479625
,,,87565
,,,34486104
,,,167041650
,,,211982
,,,11760768
,,,1126974
,,,39945410
,,,34923246
,,,183762
,,,509288
,,,15813990
,,,104248
,,,2567538
,,,1624476
,,,476420
,,,855315
,,,1217195
,,,68441800
,,,5991687
,,,489534
,,,6988683
,,,11412240
,,,332166
,,,285603
,,,102256
,,,8005184
,,,1793796
,,,2479625
,,,28738420
,,,49219
,,,167041650
,,,161518
,,,5227008
,,,343537
,,,563487
,,,318720
,,,21147570
,,,22776030
,,,367524
,,,9664105
,,,104248
,,,1283769
,,,1160340
,,,476420
,,,855315
,,,521655
,,,66730755
,,,4148091
,,,734301
,,,4838319
,,,8083670
,,,204512
,,,129646
,,,5094208
,,,3139143
,,,991850
,,,12932289
,,,98438
,,,203790813
,,,9147264
,,,343537
,,,751316
,,,27888
,,,30546490
,,,28849638
,,,183762
,,,254644
,,,12299770
,,,104248
,,,2567538
,,,126907
,,,1392408
,,,238210
,,,570210
,,,695540
2.0,2.0,115.0,47909260
,,,1843596
,,,489534
,,,7526274
,,,5230610
,,,95201
,,,102256
,,,259292
,,,1455488
,,,55859
,,,2690694
,,,2975550
,,,20116894
,,,237199143
,,,151641
,,,5227008
,,,375658
,,,106240
,,,31721355
,,,10628814
,,,183762
,,,254644
,,,7906995
,,,2567538
,,,1856544
,,,1738850
,,,49620305
,,,1843596
,,,244767
,,,1612773
,,,1902040
,,,95201
,,,64823
,,,727744
,,,67313
,,,279295
,,,448449
,,,36188
,,,4463325
,,,15806131
,,,187086648
,,,48389
,,,5880384
,,,563487
,,,83664
2.0,2.0,115.0,23497300
,,,19739226
,,,367524
,,,2635665
,,,427923
,,,928272
,,,238210
,,,570210
,,,1391080
,,,30798810
,,,3226293
,,,244767
,,,4838319
,,,3328570
,,,64823
,,,5094208
,,,896898
,,,495925
,,,7184605
,,,157019151
,,,48389
,,,211982
,,,1960128
,,,751316
,,,36420815
,,,15184020
,,,367524
,,,5271330
,,,104248
,,,1283769
,,,464136
,,,238210
,,,285105
,,,46198215
,,,460899
,,,8601456
,,,4279590
,,,332166
,,,95201
,,,102256
,,,64823
,,,6549696
,,,4932939
,,,1487775
,,,22990736
2.0,2.0,115.0,163700817
,,,161518
,,,138942
,,,2613504
,,,375658
,,,27888
,,,16448110
,,,13665618
,,,183762
,,,5271330
,,,104248
,,,1711692
,,,928272
,,,476420
,,,570210
,,,173885
,,,35931945
,,,1382697
,,,979068
,,,1612773
,,,6181630
,,,166083
,,,64325
,,,5094208
2.0,2.0,115.0,4932939
,,,991850
,,,5747684
2.0,2.0,115.0,116929155
,,,211982
,,,5880384
,,,1126974
,,,106240
,,,23497300
,,,22776030
,,,183762
,,,5271330
,,,427923
,,,82170
,,,696204
,,,238210
,,,173885
,,,49620305
,,,3687192
,,,2687955
,,,1426530
,,,5094208
,,,100098
,,,55859
,,,1345347
,,,495925
,,,87565
,,,12932289
,,,140314986
,,,12865
,,,32868
,,,161518
,,,48389
,,,1960128
,,,343537
2.0,2.0,118.0,31721355
,,,25812834
,,,6149885
,,,2139615
,,,1160340
,,,570210
,,,173885
,,,23954630
,,,2304495
,,,489534
,,,1075182
,,,2853060
,,,166083
,,,2910976
,,,67313
,,,2690694
,,,3471475
,,,20116894
,,,160359984
,,,98604
,,,1306752
,,,343537
,,,187829
,,,212480
2.0,2.0,118.0,14098380
,,,12147216
,,,183762
,,,254644
,,,3514220
,,,427923
,,,1160340
,,,952840
,,,570210
,,,173885
,,,30798810
,,,1843596
,,,1075182
,,,3804080
,,,166083
,,,2910976
,,,448449
2.0,2.0,118.0,3967400
,,,21553815
,,,103565823
,,,3266880
,,,124500
,,,28196760
,,,13665618
,,,735048
,,,3514220
,,,1283769
,,,1140420
,,,173885
,,,42776125
,,,921798
,,,1075182
,,,1426530
,,,2910976
,,,1345347
,,,1487775
,,,8621526
,,,90202491
,,,303282
,,,96778
,,,211982
,,,1960128
,,,375658
,,,34071085
,,,18220824
,,,183762
,,,254644
,,,2635665
,,,104248
,,,2567538
,,,1429260
,,,521655
,,,46198215
,,,1382697
,,,1075182
,,,2853060
,,,166083
,,,129646
,,,43824
,,,3638720
,,,1345347
,,,495925
,,,24427657
,,,113588322
,,,7187136
,,,375658
,,,19972705
,,,10628814
,,,367524
,,,3514220
,,,855846
,,,82170
,,,232068
,,,238210
,,,570210
,,,521655
,,,35931945
,,,1382697
,,,537591
,,,475510
,,,64823
,,,1455488
,,,55859
,,,4932939
,,,1983700
,,,21553815
,,,106906656
,,,32868
,,,29880
,,,3266880
,,,187829
,,,15273245
,,,13665618
,,,183762
,,,3514220
,,,855846
,,,696204
,,,714630
,,,285105
,,,32509855
,,,2304495
,,,537591
,,,1902040
,,,87648
,,,1455488
,,,55859
,,,1345347
,,,1983700
,,,87565
